cust_ID,order_date,payment_type,payment_date
5577,2023-06-10T15:02:45.227,debit card,2023-06-11T15:02:45.227
1887,2023-06-10T15:16:51.227,cash,2023-06-11T15:16:51.227
96,2023-06-10T15:30:57.227,debit card,2023-06-11T15:30:57.227
5805,2023-06-10T15:45:03.227,bank transfer,2023-06-11T15:45:03.227
4521,2023-06-10T15:59:09.227,debit card,2023-06-11T15:59:09.227
6603,2023-06-10T16:13:15.227,bank transfer,2023-06-11T16:13:15.227
804,2023-06-10T16:27:21.227,cash,2023-06-11T16:27:21.227
5388,2023-06-10T16:41:27.227,cash,2023-06-11T16:41:27.227
5172,2023-06-10T16:55:33.227,debit card,2023-06-11T16:55:33.227
4992,2023-06-10T17:09:39.227,bank transfer,2023-06-11T17:09:39.227
6951,2023-06-10T17:23:45.227,cash,2023-06-11T17:23:45.227
6312,2023-06-10T17:37:51.227,bank transfer,2023-06-11T17:37:51.227
690,2023-06-10T17:51:57.227,bank transfer,2023-06-11T17:51:57.227
222,2023-06-10T18:06:03.227,debit card,2023-06-11T18:06:03.227
3570,2023-06-10T18:20:09.227,debit card,2023-06-11T18:20:09.227
618,2023-06-10T18:34:15.227,bank transfer,2023-06-11T18:34:15.227
2994,2023-06-10T18:48:21.227,cash,2023-06-11T18:48:21.227
6108,2023-06-10T19:02:27.227,bank transfer,2023-06-11T19:02:27.227
6576,2023-06-10T19:16:33.227,bank transfer,2023-06-11T19:16:33.227
4386,2023-06-10T19:30:39.227,credit card,2023-06-11T19:30:39.227
2652,2023-06-10T19:44:45.227,credit card,2023-06-11T19:44:45.227
6021,2023-06-10T19:58:51.227,cash,2023-06-11T19:58:51.227
4542,2023-06-10T20:12:57.227,credit card,2023-06-11T20:12:57.227
3114,2023-06-10T20:27:03.227,cash,2023-06-11T20:27:03.227
1464,2023-06-10T20:41:09.227,debit card,2023-06-11T20:41:09.227
1503,2023-06-10T20:55:15.227,debit card,2023-06-11T20:55:15.227
5502,2023-06-10T21:09:21.227,debit card,2023-06-11T21:09:21.227
2001,2023-06-10T21:23:27.227,bank transfer,2023-06-11T21:23:27.227
6642,2023-06-10T21:37:33.227,credit card,2023-06-11T21:37:33.227
1212,2023-06-10T21:51:39.227,cash,2023-06-11T21:51:39.227
1770,2023-06-10T22:05:45.227,debit card,2023-06-11T22:05:45.227
270,2023-06-10T22:19:51.227,debit card,2023-06-11T22:19:51.227
1473,2023-06-10T22:33:57.227,bank transfer,2023-06-11T22:33:57.227
2634,2023-06-10T22:48:03.227,cash,2023-06-11T22:48:03.227
3714,2023-06-10T23:02:09.227,debit card,2023-06-11T23:02:09.227
6123,2023-06-10T23:16:15.227,debit card,2023-06-11T23:16:15.227
4935,2023-06-10T23:30:21.227,credit card,2023-06-11T23:30:21.227
3264,2023-06-10T23:44:27.227,debit card,2023-06-11T23:44:27.227
1383,2023-06-10T23:58:33.227,cash,2023-06-11T23:58:33.227
2226,2023-06-11T00:12:39.227,cash,2023-06-12T00:12:39.227
6816,2023-06-11T00:26:45.227,cash,2023-06-12T00:26:45.227
753,2023-06-11T00:40:51.227,cash,2023-06-12T00:40:51.227
1038,2023-06-11T00:54:57.227,debit card,2023-06-12T00:54:57.227
1002,2023-06-11T01:09:03.227,bank transfer,2023-06-12T01:09:03.227
4551,2023-06-11T01:23:09.227,credit card,2023-06-12T01:23:09.227
546,2023-06-11T01:37:15.227,cash,2023-06-12T01:37:15.227
6063,2023-06-11T01:51:21.227,credit card,2023-06-12T01:51:21.227
3951,2023-06-11T02:05:27.227,bank transfer,2023-06-12T02:05:27.227
4353,2023-06-11T02:19:33.227,cash,2023-06-12T02:19:33.227
4431,2023-06-11T02:33:39.227,debit card,2023-06-12T02:33:39.227
2304,2023-06-11T02:47:45.227,debit card,2023-06-12T02:47:45.227
915,2023-06-11T03:01:51.227,debit card,2023-06-12T03:01:51.227
21,2023-06-11T03:15:57.227,cash,2023-06-12T03:15:57.227
4854,2023-06-11T03:30:03.227,credit card,2023-06-12T03:30:03.227
867,2023-06-11T03:44:09.227,cash,2023-06-12T03:44:09.227
5934,2023-06-11T03:58:15.227,credit card,2023-06-12T03:58:15.227
2850,2023-06-11T04:12:21.227,bank transfer,2023-06-12T04:12:21.227
5391,2023-06-11T04:26:27.227,credit card,2023-06-12T04:26:27.227
6255,2023-06-11T04:40:33.227,debit card,2023-06-12T04:40:33.227
4794,2023-06-11T04:54:39.227,debit card,2023-06-12T04:54:39.227
5694,2023-06-11T05:08:45.227,cash,2023-06-12T05:08:45.227
3252,2023-06-11T05:22:51.227,credit card,2023-06-12T05:22:51.227
2106,2023-06-11T05:36:57.227,debit card,2023-06-12T05:36:57.227
3807,2023-06-11T05:51:03.227,bank transfer,2023-06-12T05:51:03.227
657,2023-06-11T06:05:09.227,bank transfer,2023-06-12T06:05:09.227
2097,2023-06-11T06:19:15.227,debit card,2023-06-12T06:19:15.227
5355,2023-06-11T06:33:21.227,bank transfer,2023-06-12T06:33:21.227
2271,2023-06-11T06:47:27.227,cash,2023-06-12T06:47:27.227
1662,2023-06-11T07:01:33.227,bank transfer,2023-06-12T07:01:33.227
4542,2023-06-11T07:15:39.227,debit card,2023-06-12T07:15:39.227
2742,2023-06-11T07:29:45.227,debit card,2023-06-12T07:29:45.227
2940,2023-06-11T07:43:51.227,debit card,2023-06-12T07:43:51.227
3705,2023-06-11T07:57:57.227,debit card,2023-06-12T07:57:57.227
2691,2023-06-11T08:12:03.227,credit card,2023-06-12T08:12:03.227
5703,2023-06-11T08:26:09.227,debit card,2023-06-12T08:26:09.227
3852,2023-06-11T08:40:15.227,cash,2023-06-12T08:40:15.227
6042,2023-06-11T08:54:21.227,cash,2023-06-12T08:54:21.227
447,2023-06-11T09:08:27.227,credit card,2023-06-12T09:08:27.227
6927,2023-06-11T09:22:33.227,cash,2023-06-12T09:22:33.227
4164,2023-06-11T09:36:39.227,credit card,2023-06-12T09:36:39.227
3108,2023-06-11T09:50:45.227,debit card,2023-06-12T09:50:45.227
5361,2023-06-11T10:04:51.227,bank transfer,2023-06-12T10:04:51.227
933,2023-06-11T10:18:57.227,cash,2023-06-12T10:18:57.227
2742,2023-06-11T10:33:03.227,credit card,2023-06-12T10:33:03.227
3192,2023-06-11T10:47:09.227,bank transfer,2023-06-12T10:47:09.227
6504,2023-06-11T11:01:15.227,credit card,2023-06-12T11:01:15.227
2544,2023-06-06T13:45:21.227,debit card,2023-06-07T13:45:21.227
255,2023-06-06T13:59:27.227,credit card,2023-06-07T13:59:27.227
4740,2023-06-06T14:13:33.227,bank transfer,2023-06-07T14:13:33.227
1356,2023-06-06T14:27:39.227,cash,2023-06-07T14:27:39.227
5370,2023-06-06T14:41:45.227,debit card,2023-06-07T14:41:45.227
2907,2023-06-06T14:55:51.227,debit card,2023-06-07T14:55:51.227
3177,2023-06-06T15:09:57.227,cash,2023-06-07T15:09:57.227
6984,2023-06-06T15:24:03.227,cash,2023-06-07T15:24:03.227
525,2023-06-06T15:38:09.227,debit card,2023-06-07T15:38:09.227
1392,2023-06-06T15:52:15.227,credit card,2023-06-07T15:52:15.227
924,2023-06-06T16:06:21.227,credit card,2023-06-07T16:06:21.227
5544,2023-06-06T16:20:27.227,credit card,2023-06-07T16:20:27.227
3855,2023-06-06T16:34:33.227,cash,2023-06-07T16:34:33.227
6543,2023-06-06T16:48:39.227,credit card,2023-06-07T16:48:39.227
576,2023-06-06T17:02:45.227,debit card,2023-06-07T17:02:45.227
2694,2023-06-06T17:16:51.227,credit card,2023-06-07T17:16:51.227
5628,2023-06-06T17:30:57.227,debit card,2023-06-07T17:30:57.227
6723,2023-06-06T17:45:03.227,cash,2023-06-07T17:45:03.227
4956,2023-06-06T17:59:09.227,cash,2023-06-07T17:59:09.227
1971,2023-06-06T18:13:15.227,cash,2023-06-07T18:13:15.227
1317,2023-06-06T18:27:21.227,credit card,2023-06-07T18:27:21.227
3375,2023-06-06T18:41:27.227,cash,2023-06-07T18:41:27.227
3435,2023-06-06T18:55:33.227,credit card,2023-06-07T18:55:33.227
1365,2023-06-06T19:09:39.227,bank transfer,2023-06-07T19:09:39.227
6822,2023-06-06T19:23:45.227,credit card,2023-06-07T19:23:45.227
4389,2023-06-06T19:37:51.227,bank transfer,2023-06-07T19:37:51.227
1068,2023-06-06T19:51:57.227,credit card,2023-06-07T19:51:57.227
6147,2023-06-06T20:06:03.227,credit card,2023-06-07T20:06:03.227
2913,2023-06-06T20:20:09.227,debit card,2023-06-07T20:20:09.227
1071,2023-06-06T20:34:15.227,cash,2023-06-07T20:34:15.227
3630,2023-06-06T20:48:21.227,bank transfer,2023-06-07T20:48:21.227
5313,2023-06-06T21:02:27.227,debit card,2023-06-07T21:02:27.227
4347,2023-06-06T21:16:33.227,cash,2023-06-07T21:16:33.227
3285,2023-06-06T21:30:39.227,cash,2023-06-07T21:30:39.227
2025,2023-06-06T21:44:45.227,credit card,2023-06-07T21:44:45.227
1989,2023-06-06T21:58:51.227,cash,2023-06-07T21:58:51.227
4482,2023-06-06T22:12:57.227,cash,2023-06-07T22:12:57.227
945,2023-06-06T22:27:03.227,cash,2023-06-07T22:27:03.227
3342,2023-06-06T22:41:09.227,credit card,2023-06-07T22:41:09.227
234,2023-06-06T22:55:15.227,credit card,2023-06-07T22:55:15.227
6474,2023-06-06T23:09:21.227,bank transfer,2023-06-07T23:09:21.227
5850,2023-06-06T23:23:27.227,cash,2023-06-07T23:23:27.227
4536,2023-06-06T23:37:33.227,debit card,2023-06-07T23:37:33.227
5295,2023-06-06T23:51:39.227,credit card,2023-06-07T23:51:39.227
1560,2023-06-07T00:05:45.227,debit card,2023-06-08T00:05:45.227
5511,2023-06-07T00:19:51.227,credit card,2023-06-08T00:19:51.227
1818,2023-06-07T00:33:57.227,debit card,2023-06-08T00:33:57.227
5823,2023-06-07T00:48:03.227,cash,2023-06-08T00:48:03.227
6807,2023-06-07T01:02:09.227,cash,2023-06-08T01:02:09.227
4113,2023-06-07T01:16:15.227,bank transfer,2023-06-08T01:16:15.227
3258,2023-06-07T01:30:21.227,debit card,2023-06-08T01:30:21.227
504,2023-06-07T01:44:27.227,bank transfer,2023-06-08T01:44:27.227
2931,2023-06-07T01:58:33.227,credit card,2023-06-08T01:58:33.227
5676,2023-06-07T02:12:39.227,credit card,2023-06-08T02:12:39.227
2247,2023-06-07T02:26:45.227,cash,2023-06-08T02:26:45.227
4788,2023-06-07T02:40:51.227,bank transfer,2023-06-08T02:40:51.227
6795,2023-06-07T02:54:57.227,credit card,2023-06-08T02:54:57.227
3210,2023-06-07T03:09:03.227,debit card,2023-06-08T03:09:03.227
6675,2023-06-07T03:23:09.227,cash,2023-06-08T03:23:09.227
2928,2023-06-07T03:37:15.227,bank transfer,2023-06-08T03:37:15.227
2871,2023-06-07T03:51:21.227,debit card,2023-06-08T03:51:21.227
1986,2023-06-07T04:05:27.227,cash,2023-06-08T04:05:27.227
3507,2023-06-07T04:19:33.227,credit card,2023-06-08T04:19:33.227
4446,2023-06-07T04:33:39.227,debit card,2023-06-08T04:33:39.227
2460,2023-06-07T04:47:45.227,bank transfer,2023-06-08T04:47:45.227
4728,2023-06-07T05:01:51.227,credit card,2023-06-08T05:01:51.227
3966,2023-06-07T05:15:57.227,debit card,2023-06-08T05:15:57.227
4926,2023-06-07T05:30:03.227,cash,2023-06-08T05:30:03.227
5532,2023-06-07T05:44:09.227,cash,2023-06-08T05:44:09.227
4896,2023-06-07T05:58:15.227,credit card,2023-06-08T05:58:15.227
6477,2023-06-07T06:12:21.227,credit card,2023-06-08T06:12:21.227
4176,2023-06-07T06:26:27.227,cash,2023-06-08T06:26:27.227
6633,2023-06-07T06:40:33.227,debit card,2023-06-08T06:40:33.227
33,2023-06-07T06:54:39.227,debit card,2023-06-08T06:54:39.227
2112,2023-06-07T07:08:45.227,bank transfer,2023-06-08T07:08:45.227
6849,2023-06-07T07:22:51.227,cash,2023-06-08T07:22:51.227
6924,2023-06-07T07:36:57.227,debit card,2023-06-08T07:36:57.227
3147,2023-06-07T07:51:03.227,cash,2023-06-08T07:51:03.227
4914,2023-06-07T08:05:09.227,debit card,2023-06-08T08:05:09.227
327,2023-06-07T08:19:15.227,cash,2023-06-08T08:19:15.227
2031,2023-06-07T08:33:21.227,bank transfer,2023-06-08T08:33:21.227
6300,2023-06-07T08:47:27.227,debit card,2023-06-08T08:47:27.227
3600,2023-06-07T09:01:33.227,credit card,2023-06-08T09:01:33.227
2781,2023-06-07T09:15:39.227,credit card,2023-06-08T09:15:39.227
5910,2023-06-07T09:29:45.227,debit card,2023-06-08T09:29:45.227
6246,2023-06-07T09:43:51.227,debit card,2023-06-08T09:43:51.227
51,2023-06-07T09:57:57.227,credit card,2023-06-08T09:57:57.227
282,2023-06-07T10:12:03.227,bank transfer,2023-06-08T10:12:03.227
3027,2023-06-07T10:26:09.227,credit card,2023-06-08T10:26:09.227
1545,2023-06-07T10:40:15.227,credit card,2023-06-08T10:40:15.227
2343,2023-06-07T10:54:21.227,credit card,2023-06-08T10:54:21.227
6063,2023-06-07T11:08:27.227,credit card,2023-06-08T11:08:27.227
1404,2023-06-07T11:22:33.227,bank transfer,2023-06-08T11:22:33.227
96,2023-06-07T11:36:39.227,debit card,2023-06-08T11:36:39.227
5601,2023-06-07T11:50:45.227,bank transfer,2023-06-08T11:50:45.227
792,2023-06-07T12:04:51.227,cash,2023-06-08T12:04:51.227
5172,2023-06-07T12:18:57.227,cash,2023-06-08T12:18:57.227
5829,2023-06-07T12:33:03.227,debit card,2023-06-08T12:33:03.227
4152,2023-06-07T12:47:09.227,cash,2023-06-08T12:47:09.227
6693,2023-06-07T13:01:15.227,debit card,2023-06-08T13:01:15.227
3054,2023-06-07T13:15:21.227,debit card,2023-06-08T13:15:21.227
4023,2023-06-07T13:29:27.227,debit card,2023-06-08T13:29:27.227
3303,2023-06-07T13:43:33.227,debit card,2023-06-08T13:43:33.227
3273,2023-06-07T13:57:39.227,bank transfer,2023-06-08T13:57:39.227
1824,2023-06-07T14:11:45.227,debit card,2023-06-08T14:11:45.227
3411,2023-06-07T14:25:51.227,credit card,2023-06-08T14:25:51.227
4344,2023-06-07T14:39:57.227,bank transfer,2023-06-08T14:39:57.227
972,2023-06-07T14:54:03.227,credit card,2023-06-08T14:54:03.227
5754,2023-06-07T15:08:09.227,credit card,2023-06-08T15:08:09.227
183,2023-06-07T15:22:15.227,debit card,2023-06-08T15:22:15.227
6153,2023-06-07T15:36:21.227,debit card,2023-06-08T15:36:21.227
2703,2023-06-07T15:50:27.227,bank transfer,2023-06-08T15:50:27.227
66,2023-06-07T16:04:33.227,bank transfer,2023-06-08T16:04:33.227
342,2023-06-07T16:18:39.227,credit card,2023-06-08T16:18:39.227
3633,2023-06-07T16:32:45.227,cash,2023-06-08T16:32:45.227
5118,2023-06-07T16:46:51.227,cash,2023-06-08T16:46:51.227
4056,2023-06-07T17:00:57.227,credit card,2023-06-08T17:00:57.227
891,2023-06-07T17:15:03.227,bank transfer,2023-06-08T17:15:03.227
2292,2023-06-07T17:29:09.227,debit card,2023-06-08T17:29:09.227
2814,2023-06-07T17:43:15.227,cash,2023-06-08T17:43:15.227
987,2023-06-07T17:57:21.227,cash,2023-06-08T17:57:21.227
777,2023-06-07T18:11:27.227,bank transfer,2023-06-08T18:11:27.227
4278,2023-06-07T18:25:33.227,bank transfer,2023-06-08T18:25:33.227
2136,2023-06-07T18:39:39.227,cash,2023-06-08T18:39:39.227
6330,2023-06-07T18:53:45.227,bank transfer,2023-06-08T18:53:45.227
4212,2023-06-07T19:07:51.227,debit card,2023-06-08T19:07:51.227
5754,2023-06-07T19:21:57.227,cash,2023-06-08T19:21:57.227
1599,2023-06-07T19:36:03.227,debit card,2023-06-08T19:36:03.227
1314,2023-06-07T19:50:09.227,debit card,2023-06-08T19:50:09.227
4212,2023-06-07T20:04:15.227,credit card,2023-06-08T20:04:15.227
2637,2023-06-07T20:18:21.227,bank transfer,2023-06-08T20:18:21.227
387,2023-06-07T20:32:27.227,credit card,2023-06-08T20:32:27.227
5091,2023-06-07T20:46:33.227,debit card,2023-06-08T20:46:33.227
6813,2023-06-07T21:00:39.227,debit card,2023-06-08T21:00:39.227
4107,2023-06-07T21:14:45.227,debit card,2023-06-08T21:14:45.227
2223,2023-06-07T21:28:51.227,bank transfer,2023-06-08T21:28:51.227
2259,2023-06-07T21:42:57.227,bank transfer,2023-06-08T21:42:57.227
2586,2023-06-07T21:57:03.227,debit card,2023-06-08T21:57:03.227
3444,2023-06-07T22:11:09.227,bank transfer,2023-06-08T22:11:09.227
5841,2023-06-07T22:25:15.227,cash,2023-06-08T22:25:15.227
6966,2023-06-07T22:39:21.227,debit card,2023-06-08T22:39:21.227
5781,2023-06-07T22:53:27.227,cash,2023-06-08T22:53:27.227
5919,2023-06-07T23:07:33.227,credit card,2023-06-08T23:07:33.227
369,2023-06-07T23:21:39.227,cash,2023-06-08T23:21:39.227
5529,2023-06-07T23:35:45.227,debit card,2023-06-08T23:35:45.227
6624,2023-06-07T23:49:51.227,cash,2023-06-08T23:49:51.227
6318,2023-06-08T00:03:57.227,debit card,2023-06-09T00:03:57.227
1596,2023-06-08T00:18:03.227,cash,2023-06-09T00:18:03.227
6321,2023-06-08T00:32:09.227,credit card,2023-06-09T00:32:09.227
33,2023-06-08T00:46:15.227,cash,2023-06-09T00:46:15.227
3114,2023-06-08T01:00:21.227,debit card,2023-06-09T01:00:21.227
1599,2023-06-08T01:14:27.227,bank transfer,2023-06-09T01:14:27.227
5841,2023-06-08T01:28:33.227,bank transfer,2023-06-09T01:28:33.227
2667,2023-06-08T01:42:39.227,bank transfer,2023-06-09T01:42:39.227
4014,2023-06-08T01:56:45.227,debit card,2023-06-09T01:56:45.227
3117,2023-06-08T02:10:51.227,debit card,2023-06-09T02:10:51.227
2220,2023-06-08T02:24:57.227,bank transfer,2023-06-09T02:24:57.227
6972,2023-06-08T02:39:03.227,cash,2023-06-09T02:39:03.227
573,2023-06-08T02:53:09.227,debit card,2023-06-09T02:53:09.227
5019,2023-06-08T03:07:15.227,bank transfer,2023-06-09T03:07:15.227
5520,2023-06-08T03:21:21.227,bank transfer,2023-06-09T03:21:21.227
3687,2023-06-08T03:35:27.227,cash,2023-06-09T03:35:27.227
6789,2023-06-08T03:49:33.227,bank transfer,2023-06-09T03:49:33.227
6603,2023-06-08T04:03:39.227,cash,2023-06-09T04:03:39.227
1155,2023-06-08T04:17:45.227,credit card,2023-06-09T04:17:45.227
1791,2023-06-08T04:31:51.227,credit card,2023-06-09T04:31:51.227
2919,2023-06-08T04:45:57.227,bank transfer,2023-06-09T04:45:57.227
4905,2023-06-08T05:00:03.227,cash,2023-06-09T05:00:03.227
2868,2023-06-08T05:14:09.227,debit card,2023-06-09T05:14:09.227
3078,2023-06-08T05:28:15.227,bank transfer,2023-06-09T05:28:15.227
2595,2023-06-08T05:42:21.227,credit card,2023-06-09T05:42:21.227
4569,2023-06-08T05:56:27.227,debit card,2023-06-09T05:56:27.227
6390,2023-06-08T06:10:33.227,debit card,2023-06-09T06:10:33.227
6702,2023-06-08T06:24:39.227,bank transfer,2023-06-09T06:24:39.227
1254,2023-06-08T06:38:45.227,debit card,2023-06-09T06:38:45.227
2673,2023-06-08T06:52:51.227,cash,2023-06-09T06:52:51.227
5295,2023-06-08T07:06:57.227,bank transfer,2023-06-09T07:06:57.227
2424,2023-06-08T07:21:03.227,credit card,2023-06-09T07:21:03.227
165,2023-06-08T07:35:09.227,debit card,2023-06-09T07:35:09.227
4581,2023-06-08T07:49:15.227,debit card,2023-06-09T07:49:15.227
3366,2023-06-08T08:03:21.227,bank transfer,2023-06-09T08:03:21.227
3729,2023-06-08T08:17:27.227,bank transfer,2023-06-09T08:17:27.227
3828,2023-06-08T08:31:33.227,credit card,2023-06-09T08:31:33.227
4470,2023-06-08T08:45:39.227,credit card,2023-06-09T08:45:39.227
4806,2023-06-08T08:59:45.227,credit card,2023-06-09T08:59:45.227
2616,2023-06-08T09:13:51.227,cash,2023-06-09T09:13:51.227
3192,2023-06-08T09:27:57.227,debit card,2023-06-09T09:27:57.227
3972,2023-06-08T09:42:03.227,credit card,2023-06-09T09:42:03.227
5859,2023-06-08T09:56:09.227,credit card,2023-06-09T09:56:09.227
5295,2023-06-08T10:10:15.227,bank transfer,2023-06-09T10:10:15.227
6699,2023-06-08T10:24:21.227,cash,2023-06-09T10:24:21.227
696,2023-06-08T10:38:27.227,debit card,2023-06-09T10:38:27.227
2322,2023-06-08T10:52:33.227,credit card,2023-06-09T10:52:33.227
4440,2023-06-08T11:06:39.227,debit card,2023-06-09T11:06:39.227
480,2023-06-08T11:20:45.227,bank transfer,2023-06-09T11:20:45.227
168,2023-06-08T11:34:51.227,bank transfer,2023-06-09T11:34:51.227
6447,2023-06-08T11:48:57.227,credit card,2023-06-09T11:48:57.227
3195,2023-06-08T12:03:03.227,cash,2023-06-09T12:03:03.227
279,2023-06-08T12:17:09.227,cash,2023-06-09T12:17:09.227
780,2023-06-08T12:31:15.227,credit card,2023-06-09T12:31:15.227
3357,2023-06-08T12:45:21.227,cash,2023-06-09T12:45:21.227
2622,2023-06-08T12:59:27.227,credit card,2023-06-09T12:59:27.227
5190,2023-06-08T13:13:33.227,bank transfer,2023-06-09T13:13:33.227
2376,2023-06-08T13:27:39.227,debit card,2023-06-09T13:27:39.227
4308,2023-06-08T13:41:45.227,bank transfer,2023-06-09T13:41:45.227
5538,2023-06-08T13:55:51.227,credit card,2023-06-09T13:55:51.227
4209,2023-06-08T14:09:57.227,cash,2023-06-09T14:09:57.227
1839,2023-06-08T14:24:03.227,credit card,2023-06-09T14:24:03.227
1677,2023-06-08T14:38:09.227,credit card,2023-06-09T14:38:09.227
2397,2023-06-08T14:52:15.227,cash,2023-06-09T14:52:15.227
3939,2023-06-08T15:06:21.227,debit card,2023-06-09T15:06:21.227
5889,2023-06-08T15:20:27.227,credit card,2023-06-09T15:20:27.227
129,2023-06-08T15:34:33.227,bank transfer,2023-06-09T15:34:33.227
4242,2023-06-08T15:48:39.227,debit card,2023-06-09T15:48:39.227
6933,2023-06-08T16:02:45.227,debit card,2023-06-09T16:02:45.227
909,2023-06-08T16:16:51.227,bank transfer,2023-06-09T16:16:51.227
3234,2023-06-08T16:30:57.227,credit card,2023-06-09T16:30:57.227
1839,2023-06-08T16:45:03.227,credit card,2023-06-09T16:45:03.227
1599,2023-06-08T16:59:09.227,credit card,2023-06-09T16:59:09.227
4029,2023-06-08T17:13:15.227,debit card,2023-06-09T17:13:15.227
3402,2023-06-08T17:27:21.227,credit card,2023-06-09T17:27:21.227
1875,2023-06-08T17:41:27.227,bank transfer,2023-06-09T17:41:27.227
5289,2023-06-08T17:55:33.227,debit card,2023-06-09T17:55:33.227
2223,2023-06-08T18:09:39.227,cash,2023-06-09T18:09:39.227
5355,2023-06-08T18:23:45.227,credit card,2023-06-09T18:23:45.227
3888,2023-06-08T18:37:51.227,credit card,2023-06-09T18:37:51.227
588,2023-06-08T18:51:57.227,bank transfer,2023-06-09T18:51:57.227
705,2023-06-08T19:06:03.227,debit card,2023-06-09T19:06:03.227
5469,2023-06-08T19:20:09.227,bank transfer,2023-06-09T19:20:09.227
5286,2023-06-08T19:34:15.227,cash,2023-06-09T19:34:15.227
909,2023-06-08T19:48:21.227,cash,2023-06-09T19:48:21.227
3753,2023-06-08T20:02:27.227,cash,2023-06-09T20:02:27.227
1770,2023-06-08T20:16:33.227,debit card,2023-06-09T20:16:33.227
5619,2023-06-08T20:30:39.227,bank transfer,2023-06-09T20:30:39.227
4509,2023-06-08T20:44:45.227,debit card,2023-06-09T20:44:45.227
492,2023-06-08T20:58:51.227,debit card,2023-06-09T20:58:51.227
96,2023-06-08T21:12:57.227,bank transfer,2023-06-09T21:12:57.227
2778,2023-06-08T21:27:03.227,bank transfer,2023-06-09T21:27:03.227
